OBJECTID,label,GlobalID,value,SHAPElen
313,SG,{9AA3F374-BBF6-4F3E-B9AA-494AD1493EFF},187611.4346,1868.98429355583
314,SG,{72B9CAEE-36FF-4F9B-B39C-C316A3DF05CE},374438.4082,3390.08990323308
315,SG,{814412B7-3ABE-4BE6-B095-9D2A99D7B8A6},351412.5271,2520.54563880947
316,SG,{0F8B2AA1-F604-4C18-A4A9-EB1AE0504F17},359895.64815,2653.95362579502
317,S,{F928C43B-EA2E-481C-A950-C360CE2A9623},892079.22305,4224.63033537215
318,SG,{3758A253-39A6-4F57-BEED-806475A504E5},657885.23785,3810.91655001423
319,SG,{6DCAE5DA-C791-4CE5-88F7-74779D645EFD},1096686.71325,5420.51538160335
320,S,{40F738C6-1DD2-481A-A278-7147474432FF},752549.81435,5214.2309146592
321,SG,{AC4CFE61-73B0-422F-8341-EC1CE8F1788B},282297.36255,2914.12480824182
322,SG,{13836C66-3FF1-45D1-866A-410C5DADEFFF},157607.7261,1493.03806689377
323,S,{9E79B8EA-AB92-44DA-859D-97DF3A8F2DAD},224691.5138,1978.60821700119
324,S,{18DE05B7-973D-4A52-BD22-42C8F044CFB0},723518.07735,4041.03341200499
325,SG,{6D0B2EAE-902D-412C-824B-0B9B292A467E},1362726.04345,14194.8962759522
326,SG,{6708DAE2-DAF4-4EE2-B068-E6F54754876D},28146.0311,716.990541046096
327,S,{326AE700-1EF8-4006-8690-DA6598DE3A38},3538660.56315,20726.8024090551
328,S,{239D0303-37AE-4708-A7BC-55AAD215E3C5},748073.04395,4140.50143347812
329,SG,{AA1CB0F8-7704-4C46-8CD3-CD14DC6E17D2},133296.7299,1921.84495557373
330,SG,{02D35430-EAA4-42C9-9EFB-5D8626186161},215763.31555,1906.51232620283
331,SG,{27E0B489-D9B5-4F5B-A5CA-144C817A6C07},1560552.9731,9448.08674452823
332,S,{C34A3A5F-4EEB-42C1-BBEA-8A18EBE34A08},452626.0871,3345.59206718499
333,S,{62868901-5682-4B55-9886-C2D6270EFB49},550673.6278,3895.64548976503
334,SG,{377F0C3E-DB00-4105-BDD1-477433119EF7},127303.37455,1906.56225817263
335,SG,{86FF47F6-BC1B-47D1-A825-0E0E60407966},45788.2269,1088.23706609986
336,SG,{020A96A5-AEE3-4AE2-9D40-D8ADA3754A84},1416553.67015,5871.46460787718
337,SG,{AE5B8828-3C9E-4E08-87FB-391CCC1E71E4},94819.0067,1507.93767402387
338,S,{F9E3F3C8-732F-4A05-9659-FC4E9807F833},355489.22675,4049.60635774418
339,S,{A0D91C23-C155-4D83-AF37-C2EDF231D373},201764.0444,2144.55140996472
340,S,{DAD2C41E-E291-4BF5-A69A-174C9574E816},251859.802,2907.90212368643
341,SG,{844B5A38-5C6F-4CD7-A8DE-377E778A0639},257971.41345,3906.81971699722
342,SG,{3CAEEE39-24F0-441D-A45D-A506B855F09E},224685.30375,2118.18709507353
343,SG,{31630931-B06D-42C5-A501-D4D57D3BEF97},145000.90515,1557.48581399634
344,SG,{01CCEAC6-5B43-487D-AC8A-C4B69E5488BC},595275.46055,4301.64157758647
346,S,{19C0AB18-5240-4836-A051-22FB3931A715},343728.1385,2407.78622066095
348,SG,{C3480CED-B731-41A5-8955-7CEBDE5075D9},3661806.53425,22078.5179877074
349,S,{76C8031C-0CEC-4AB8-8A06-06D8EC04801C},1741360.90955,16088.9060217118
350,SG,{EBA615F3-885B-418D-8995-A295D0C32888},1782529.75365,8505.52880753959
351,S,{15318FC3-ED4F-4132-A2A6-FA20D3D9746B},4546611.42525,26583.5733835054
352,S,{EDB43841-D8D6-4BA5-8438-9A71D9618C21},300010.93775,3600.70775525048
353,SG,{C2BD0A71-1ED0-4D8F-8A69-C4C5795CCFDA},299079.79615,3777.16478131378
354,SG,{0BF515BB-6222-4C89-8A2C-2111D9F46364},249631.83755,2631.2757026376
355,S,{45CB1A1F-34DA-4E3D-884E-197930AF1A45},432935.573,2851.84919855782
357,S,{4F8F4497-6CB9-4EFA-8E72-17AD707B9083},5419628.9991,25712.8315917028
358,SG,{FB0AC35D-21B2-40DC-A4ED-291515789A7A},177119.65985,1682.46245637743
359,S,{69749228-3183-4E87-900C-9D8F6DAB0230},177632.1261,2369.53803768441
360,SG,{66E17FA4-84CA-47C6-91FB-00FDF34ABBC9},881467.1471,5875.4089098625
361,SG,{304478D4-0BA2-4692-9405-3F98728F688B},692167.7727,6910.52400575885
362,SG,{60A690C3-36CE-489C-BD07-636F44A9B960},383273.76565,4880.85692694673
363,S,{29FEFA18-77AF-48BB-B804-7472DD01B613},2931139.7192,12209.3713115127
364,S,{4A624E49-6AFD-442F-90D2-B8D5627E31F8},654435.5165,5325.13450028347
365,SG,{C5216DB4-7C52-4723-A56D-ADDDD121E328},72720.8354,1075.94336849979
366,SG,{7A2BB5AA-B8DA-4F54-BF0F-0F631FE227ED},227846.24545,3428.03590448769
368,S,{6C8D44E1-8612-4075-9BA4-BC5448D2D63E},2945396.89815,11425.1437855133
370,S,{F6E0EA8C-CEAA-4680-A8E5-F948BC36CE4C},362808.87935,3688.99260314805
371,SG,{6D8494E9-8FDB-439E-BD40-4476EF5C982C},264610.2936,3720.5353422007
372,SG,{17F818A6-F200-4DC6-9644-BC9278747D80},1063672.51995,6446.0222410053
373,SG,{DABB7D92-B4EB-45F8-B6E6-EFC3780EC615},381783.40165,2505.53088633125
375,SG,{D9E5843A-4449-483F-9C11-11D8D21096AB},224891.7503,2326.2160395261
376,SG,{0B9ACE9F-DB39-4B8C-83F1-298758702D92},602982.4536,5615.61779094198
377,S,{5213B1F1-FF49-4389-BF04-8C6695EAF9B5},1678409.16825,9891.63657979032
378,S,{3269E196-0327-46A7-8AFD-01921FFF20CF},130415.2831,1490.76024813465
380,SG,{4A5EA631-8DD6-452F-BAF9-DC1AC43011B5},1968557.2093,7882.10431045309
382,S,{DBAE47E1-95F6-428F-9B1A-8FCFD8F0AB10},1731014.55115,12455.0373516322
383,SG,{AD02AEDF-4371-41CA-BAB0-93C49E489C44},5732135.03985,22905.8340776148
384,S,{BE3E45D0-0F4F-46AC-A736-84A68591E2C2},613103.1436,3844.88094745339
385,S,{31C14B62-EC33-442A-BAF4-6EA8F30ABA73},253282.49025,3667.23500016445
387,SG,{45F23AE3-EFE7-4C56-A285-ED1E7ABFC147},1352558.03465,8036.39411212944
388,S,{ECBF52EF-8DE5-4745-932E-F19DF46C77B3},138915.23195,2460.02867260211
389,SG,{453C4DF7-3AD3-4549-B6EF-D83689A24407},345902.78465,3037.16623729512
390,SG,{F5202C10-5BEF-41A1-85A8-11D30DAA9F1C},290286.7178,2245.71379695748
391,SG,{582891CD-FA40-4949-AF78-5BB8D21BA08D},162139.2005,1770.13976443778
392,SG,{961E0BCE-59EE-411C-93D6-263EE0FC6A40},804668.905,4713.18755768493
393,SG,{21E30E57-2B3C-495A-B372-555558E4FC8F},187131.57345,1888.29810434989
395,SG,{36973F38-0DF7-4EF3-9490-58BC56C7F461},75864.5299,1527.80244477578
396,SG,{1AC52352-0300-4E80-A397-094C0F78D808},508257.02225,3660.52274496068
398,SG,{ED7DDEDA-5459-4E6A-9A5F-4ADBE53C3AB3},460486.01735,2826.18625610846
400,S,{3BD24D99-6771-48FD-ADAB-BF2B9AB4B4AE},1288777.7296,4839.00919746351
402,SG,{94B92599-0394-4E0F-9AD4-860636976E11},312870.73935,2165.19026116707
403,S,{70948B4A-3D4D-4E4E-8FF6-EDCBBF596330},60981.6027,1154.0321984456
404,SG,{01084E16-D77C-465D-A9B1-6DA0CA2915EA},674101.42085,5278.18540597297
405,SG,{513D9641-3183-4D6C-BABD-4166EBB72F15},158527.3298,2044.87253788378
406,SG,{694DE4BB-44D6-4136-BBC9-F870192669A1},1929204.0884,10321.1381399015
408,SG,{9D1D5F9B-15ED-44F5-AE65-D4227F9B0874},690439.749,4120.38561597045
409,SG,{736CA26C-29C8-4AEF-88F6-F395C159831B},1031256.0943,5781.68394355488
410,SG,{0097FA81-6AE5-4B09-B021-A6C466E83E50},44264.93205,892.876113649136
411,SG,{A7718FE8-E472-48EF-A645-36ED817B128F},490022.8091,3571.71214508475
412,S,{EE4FFA61-0A6C-4FE2-AEA4-4AF4868BCE88},863595.92925,8219.54734016561
415,S,{8652F315-4326-4081-B180-91B2855629AA},399920.55875,3733.87489862262
416,SG,{B16CA41F-4F7D-48B2-9B2F-4D793B1B0DF0},820314.48035,4985.54075454237
418,SG,{998327CC-ACB1-4001-A101-EA18BFC1EDB8},548894.6994,2964.24586902521
419,SG,{F52F4204-C34D-4ABD-9690-CEB1256A1FC1},128611.1582,1577.7633509174
420,SG,{C5E75CC9-A7D5-4EEA-B50C-50443BD62DFA},298979.9743,2299.21918790207
421,SG,{51B26D5E-42C6-4CEF-8515-2FA3D0CE078A},721628.2605,5525.62913093301
422,S,{9D5197AF-6717-4CB7-A94F-8A237F847078},611423.21775,5053.94204804276
423,SG,{D7C5742D-EF6D-4C5C-936C-56410712364B},293538.12195,2616.95998582997
424,SG,{FB407341-3688-40A8-81FA-14D25B2CFCC7},319142.2059,2884.85284562349
425,S,{37A26ECF-BB30-42A8-AF39-84BB6282A6E4},283788.9765,2838.43156386454
426,S,{14F512DC-1E78-4A6B-81BF-5026048873F1},1096368.742,5438.21297587799
427,SG,{8C945D1E-747F-4CC0-AE5B-C3FDCDF4057B},784456.63425,4449.09936349507
429,SG,{38F8ECAD-FD35-43CA-ACDF-3AF78A18227D},93721.4753,1257.65661748314
430,S,{28D9C768-DADA-452A-93B0-12C0EE6FED5B},129844.32095,1568.12032594104
431,S,{9A193BB5-961B-4FBF-B8E2-342DA3F5E857},281306.08645,2310.67158684632
432,SG,{900211BB-8698-4277-935B-F28BBC059063},130590.462,1653.26982912069
433,SG,{21B6B4F1-7F6D-44DA-ADF0-D4F519A2011A},708194.7643,3417.75072267399
434,SG,{273312F6-D650-40F2-AB0E-5FFBA14AA1D2},105034.2939,1329.79140177373
435,SG,{8987C2DC-E9CB-43C5-B9A9-DEC131DA7242},162630.73385,1627.49629410518
436,SG,{BE31FC34-E538-4757-A831-C4E525C99BAC},80985.60855,1234.17799650142
437,SG,{63C12FCF-C2FB-4635-A065-430943112D1D},102363.55275,1687.96727590682
438,SG,{3754716D-B56D-4B70-98BA-74D9463402B6},130911.9337,2052.54026897458
439,SG,{19F82094-A575-4A90-B7F0-91EDEDAC5A04},88114.9672,1240.23661675999
440,SG,{22D888B5-CC55-454F-A3A3-7365B9918981},932526.9535,4424.90249943227
441,SG,{861FA20A-0AD3-4016-BBC3-3889780A016D},532986.9515,2979.94841430533
442,SG,{050CB414-9037-40A4-B8F3-57D0873D16D6},341742.8917,2843.65131644681
443,SG,{4BD17A27-2301-44DD-8F9E-AE3186FAF974},198785.6941,2395.58622332865
444,SG,{AF781261-27CA-41E2-BF38-8C3FCFB4BEC0},188988.0539,1995.16579990075
445,SG,{38E55BC3-89A8-4912-82BF-8546032BC8B2},44959.3192,849.451378893977
446,SG,{3FC153D2-542B-419E-89D4-AE04AE47CC18},123947.06755,1621.61110427399
447,S,{A10355B7-C7C6-4BE3-8182-247BAC5ADA12},1818563.1457,11654.9671808743
448,SG,{D996EA2F-376F-498B-B89E-2B882BFE2D66},532800.618,4440.39962680636
449,S,{00DDE5AD-FDA4-4FF6-BC0A-FCDC7A1624DA},1759425.2324,13979.1365525826
451,SG,{5C876BC2-046E-434F-B1B8-18A1D8C6DD1F},666652.9714,3998.5120518046
452,SG,{3D69975D-0D8E-499D-801A-28BD1531E69C},51000.91465,956.087811390793
453,SG,{0C99F25E-338E-4A70-8DC3-161643D10679},12776.526,447.334155934767
454,SG,{71E5177B-6660-4D0D-881B-57662FDB38CB},89579.38075,1288.4735640075
455,S,{F46B620A-7C25-4530-B3D8-09AD2BE8A78B},230460.0343,2507.319894904
456,SG,{3D09FA09-3FE4-474B-8A35-D7217938AF48},158977.7211,1803.24053410751
457,SG,{C324E3DE-6BD0-44FE-9C11-F67C3DA3904D},5203832.33585,29023.3034235517
458,SG,{E0784733-7146-418E-8CB3-847B7C8AD5C6},96933.73385,1291.50659027666
459,S,{CF44BFCA-23C9-4F2A-B8D3-979F4823BEEC},436231.31045,3221.1737025244
460,SG,{EF3B1C9C-BC38-4A40-86EA-50ED2E5F1475},222181.26935,1986.82331412112
461,S,{44DD6A3E-0617-45BD-A584-C5CEF7FD123C},474128.56455,4383.77418338434
463,S,{D4CB70A1-9486-4008-B152-9A0CFF1301B9},74838474.1617,166586.153558237
464,SG,{906E0C94-6EB5-4A0D-AE1F-40C28A441BB6},96412.8827,1500.71610269548
465,SG,{2302F5FC-BE6A-4BC5-A849-2E704D43F609},80448.8727,1392.02673755316
466,SG,{338809B0-CC2B-488A-8279-EAB96B84D663},428356.44465,3477.49232518316
467,SG,{FA314582-4B27-441F-963D-993EBB20EE36},571793.65375,3933.74724119467
468,SG,{01326F7D-25CF-40C5-BF7B-40FF3BE3854B},751321.75665,4572.37456490114
469,S,{523C6084-9FC9-426D-BE93-CB7789340535},661444.32605,6667.86580037068
471,SG,{249BCB83-1AF9-4422-9359-45E94213DDFC},167656.059,3024.50205213096
472,SG,{272366C6-13E9-48A1-A3E8-35D497163DC2},2534551.73545,18877.8082360717
473,SG,{2D5D5DE2-B325-4892-93BE-3008809A6B99},4948605.5542,20464.698381821
474,S,{A5990772-6BE0-472C-BC27-A42121D2DB1C},39455.41695,843.76642835365
475,S,{5B68B756-7648-4C81-8337-7A3B19C7FCB2},1091671.0132,5743.19158372528
477,S,{C975EEE7-A5F7-4D2A-9EA8-449AD7BD9EF5},2767944.14335,19740.9832957533
478,SG,{2C00A274-AC6A-408B-9619-A020B41977DA},62105.23295,1471.84498393723
479,SG,{830D264D-4763-48B6-B07A-FF5AB0620365},226796.85825,2028.45248919491
480,SG,{86CF9545-DE7A-4E35-B26F-625D7C84A6A3},114707.61445,1448.75875635137
481,S,{46236338-3563-4867-A8C6-5987C351ABB5},133973.3533,1836.99744392095
482,SG,{57B26CCA-BA71-4435-8F7C-3D55B706E706},265723.70095,3319.54905032932
483,SG,{6B043649-E783-4B60-864C-AB03B7B0E291},178788.0942,2036.33299077143
484,S,{B067DA70-3FA2-4A11-AFCB-456AA51E5A04},267392.3161,2266.52810766778
485,SG,{56D377F0-EB4E-4F88-939E-259197AACEC7},27877.5283,875.589028449228
486,S,{DDDEAD87-C140-4C29-8482-904E05E259DE},151613.63625,1697.33463955589
487,SG,{3F09EAF6-34B3-4A3E-B462-604FE47A03C5},3256235.3452,26981.3195839408
488,SG,{883BD29B-C01C-4A6F-9C78-55288EC693D4},128779.56345,1928.53205724759
489,SG,{66BF8541-B0FA-4486-A63A-533729F54AD5},80450.80905,1137.28875028159
490,S,{296CC04E-EEE7-4CA8-810F-CDAF4EDF9728},581843.02555,4468.30320612588
491,SG,{224FFD2B-C30F-4A7C-9D10-E5696A3BFC9B},222742.4252,1994.02246077641
492,SG,{BA0C15EA-C6D9-4864-9AE2-78F1BE0494DE},257817.2065,2161.67373053531
493,SG,{1E39DAF1-44B0-4E70-8143-1056BFAD8F89},366148.58,3632.5055725095
494,SG,{96865123-29B7-42AE-B919-6EB1EC8B7F36},114320.6244,1570.30964290752
495,SG,{933BEA6E-BB46-476E-B5E0-3AA9D3C35D04},215312.19345,3452.12924575357
496,S,{F5D22270-8FB1-4C2C-96E2-BD854B0F77E7},940089.89265,5421.18184533147
497,SG,{EFFC5E0A-227E-477D-9990-1D5132103ABB},471085.56995,3753.17619510699
500,S,{D0E54187-6900-4B89-8832-0A684719E316},111689.66745,1474.167732537
501,S,{4CB71445-E0A5-4DBB-82D4-F8472B737E65},154985.09945,1977.07000131743
502,SG,{F0B08B02-4EFD-4A29-B433-4B2A39479462},621401.95285,4616.13153475309
503,SG,{791B3813-EAE3-4ECB-9EF3-105038209CBB},122345.97765,1766.1975380541
504,SG,{8662153D-968D-48EA-86B7-AD12C5559E25},309442.55635,2501.90168518474
506,SG,{F78D374D-4348-4125-8069-116600CEE3AF},128349.60465,1662.61727860668
507,S,{6BD52DF8-F5D2-4D06-98C1-6ECE8D95B3CB},1131427.69905,7113.27424348259
509,SG,{D485D165-092C-46AA-8F67-909EEA38B1FD},90721.44095,1176.38020211761
510,S,{142016DE-F149-497E-983B-0F9DF4266D5A},176261.05255,2168.33031783738
511,SG,{0BAC4A38-C999-4B0B-8ABE-FB0905A3BF01},174125.4385,1883.88777137111
512,S,{AC597636-AFC0-4FAA-8A5F-0CFBE70F7BDB},177148.6856,1736.30701643906
513,SG,{06E6B315-9B5B-4E87-9110-F928E6A73FDE},51604.683,1021.72650570163
514,SG,{BBBEE1E3-C9DF-4573-AACB-06F01741AABC},532951.53125,4571.81484227943
515,SG,{995AE665-DCD8-4476-95B8-F3FA16D3F58D},429691.83105,2664.65993724412
516,S,{45CF19F2-2F24-4A32-80DB-F45CAFC85EB0},290223.95965,2470.5650998284
517,S,{6883D0D1-2059-49F3-8F16-39B15C37E74F},229383.6991,2581.80410070246
518,S,{176D1301-6E5B-46CF-889F-7C221949C87E},637742.09255,5251.51543446836
519,SG,{2A6E4B4F-0065-40ED-98EC-5A4F9AC9D9EB},128522.1248,1716.78092130366
520,S,{ABC48557-8071-43E5-B70C-00E044E867BA},459458.9822,3102.06764752892
521,S,{FD326079-0239-4ADF-A167-9750BE264409},180100.7824,1945.91938270454
522,SG,{8CC8348E-7EBF-4203-A19C-F97AB7C8E03D},2055530.50625,8259.20149051905
523,SG,{CEF99A3C-C868-45B3-AA95-885F02D73CC1},132170.8863,1896.15020354575
524,S,{B2B4163D-5B03-4CD5-8353-1901C22DF896},1507140.3921,16406.7246437456
525,S,{86DD23A0-525D-458D-B23C-43F0CA473655},9098678.48365,28378.872019852
526,SG,{2C2CE85B-1EEF-4635-842D-45FA191196F2},153666.8309,1817.99563834474
527,S,{8CB2B339-096B-4574-A609-440B31B3CA35},876910.4731,4533.08389201179
528,SG,{EF9C7BB8-3FFA-4768-9D5C-6660FA79370D},334020.62565,2315.77416029855
529,S,{B4DAE855-7872-43B4-A77A-15F481DF0865},5481630.90025,17059.5393883439
530,S,{FFC88414-E41F-4ECC-9EDA-A714AD942B9B},3506599.66995,17557.5547571104
531,S,{D50B2872-2ACA-44CE-BC27-0CD4E5E50B38},7478063.594,28145.0999480083
532,S,{D2444EAA-56FF-4852-B56F-0DF40E70BABC},747328.16905,6155.69962187343
533,S,{457A586C-768B-44F4-8501-947384AC71F7},145627.8626,1913.98805612891
534,SG,{B9F1D8B0-D636-4E5D-8C22-94EA79695C6D},302427.2441,2181.93061207536
535,S,{4241E2E0-86B3-4DA1-8926-659F1E00454F},199030.38295,3758.41656765595
538,S,{1A3BC82F-C5A3-4282-A0ED-9C679CB284E6},84425.23955,1177.00078913366
539,SG,{929F400C-246D-442B-B796-EBFA03EF684D},3890676.74825,39263.6930806533
540,SG,{78112708-18E1-4053-83A1-6DF677049299},276848.50805,2396.11175130882
541,SG,{2799B116-4E7C-44BC-8279-E3A1E8C15A39},67945.94955,1154.3742738845
542,S,{A2019403-CF72-4CB7-8E21-6DE2A96385AB},1192611.7205,9552.01087041552
543,S,{34554C6E-FF1F-4BA9-ABB9-E23739629B0D},147566.21785,2089.60568109719
544,SG,{AF042DC2-EC0E-4FDE-8E3B-DE56B15D4D2E},185096.50325,2945.11428122733
545,SG,{6372D29A-1FC8-4D1F-B64E-A8BDABE7A98F},544492.9938,3854.33138224561
546,SG,{6994F3A0-70C9-4E08-9115-10944E32A8B7},72533.477,1165.19846164982
547,S,{DABB83B6-9898-44B3-BEF4-C1EC17EB25BA},21213.76365,598.993795702902
548,S,{37F5EB0F-1866-40BA-A344-8F6733CB4142},58494.41005,1014.80087462207
549,SG,{F36C9051-1E6C-4B75-9A09-042EB3F0F92E},71898.3848,1026.12106523634
550,SG,{7759E135-0774-4FC6-8D28-2E6D9DFD898F},1816450.9377,11896.9120537289
551,SG,{3221BB4B-CED9-431F-B2CA-8E68C4755C83},171302.5157,1956.7944839151
552,SG,{F1FA6591-2579-46F2-871E-5593FDAFBEFA},351605.62095,2510.93386525731
553,S,{4E9636AC-25D2-476B-A150-4FD2965D5692},347958.2576,3481.52864404833
554,SG,{38FF2D64-8FB3-4093-AC90-05C9C5B10783},2222773.05125,9354.79392498896
555,S,{A4A7D6A8-966D-4406-88C2-B3E31CB8A5EA},40097.34585,747.805627692241
556,S,{0DDFE6B3-37C7-4F5F-A23C-8C040C6AE147},184951.28965,1748.26888454623
557,S,{4EA5ED67-B6D2-4B8A-94F9-7450AE83C878},262603.98715,2692.22850576007
558,SG,{DC664C51-5BF2-4555-B9F9-F24C1EA57268},1127226.1226,4422.2951994366
559,SG,{18B9BC9D-B2A3-4A13-A958-985BFF21C1CF},383815.3925,2431.46466268915
560,SG,{732E8C5F-49A8-40D7-A7CC-CB1E04D17E00},3695555.2373,11684.7939290597
563,S,{7ACD74BC-F2BC-46F5-8BD4-5A11EC83879B},3025300.1473,9578.62392126556
564,S,{A3C1F7C5-667C-46B4-B984-2963B4E1039D},199599.76695,1979.18658111404
565,S,{14BDAA4F-CFB7-47C3-B931-45C6B5E53EBB},309264.9186,2442.64342179043
566,S,{402DFC08-250B-4328-994C-98ED8BCFA859},324974.54515,3024.72486608963
567,S,{D84F399F-BB51-4213-BE64-7BD2D8851D14},338949.77455,3934.56319295003
568,S,{EFB16147-FAAB-4419-9BD2-B85CBAE1AF76},144261.21945,1885.01618826934
569,S,{43363D0D-343B-4061-9A1D-5DB00B077683},213281.2829,2764.4231260041
570,S,{13077FE7-C4BA-4DF6-9E15-07373DC40DDC},1149186.7787,7630.70189248882
571,S,{BDB3F4E1-3AB8-481B-A155-FEBD8F2C13DB},469450.3872,3691.09421305956
572,SG,{8BDD293C-B956-4FD1-8E93-7D2C3662C374},151002.53405,1743.48726184264
573,SG,{EDDBCA5D-DCCA-4205-AC08-D05A288D3071},73158.9499,1120.29977590113
574,SG,{3DB2EEAF-D710-4A42-855B-D1BC93248C6A},569146.94005,3568.94155457921
575,S,{BBF9BEBD-E474-44F5-B434-AAD976C8CB4D},3104489.0265,9377.20793619036
576,S,{F962A501-3B68-4C7A-8E44-8EA168156A89},213242.3223,2670.06785977776
577,S,{B986931D-1CFB-420D-9D2A-3B001B80B7DC},1469064.8893,8971.83593684863
578,SG,{266C81BE-4D83-49D8-9F7E-222CED080AE4},200286.08395,2169.68596585174
579,SG,{D0A76987-B429-4BCB-B5AF-BABB32051B4E},758845.8125,5199.49812613603
580,S,{CD5D0346-6552-4F63-9069-1994EC355328},183459.3784,1668.64947908864
581,S,{DF9D147C-6A7B-469B-AD6C-E90BAF720E5F},123787.5619,1704.40698288711
583,S,{3954821E-2C05-4B37-8A51-BEEE936B5C28},129625.6495,1537.97646399601
584,S,{C33B7BB7-634D-4211-8CE3-04C5E1E8C233},1324478.2515,5701.3915591986
585,S,{D60C72E4-5D1E-4422-B995-4081298044F1},140175.6654,1447.66746919292
587,S,{D425ED05-D1ED-442F-A2C5-0CCC8B59D14E},121472.1915,1419.14651837656
588,S,{5F6C2D3F-94EE-4A65-AEB6-606E31FF7884},1285649.7486,9595.97846164141
589,S,{3EF5496B-FF6F-4072-B42D-93AAA02AF114},126931.32225,1506.47993856293
590,S,{66F40248-E705-452F-8F9F-C0832229E2C7},358856.32925,2662.2112718583
591,SG,{E445AB68-10A1-499C-8B2C-F6240238F930},1200381.87595,6963.58792578934
592,S,{40BEA64F-ADC0-4F38-9927-A1EDC0E78276},91565.54815,1349.01102492435
593,S,{3210ECA0-D545-48D0-BA1B-5F9E6929D764},94114.8314,1351.74016440217
595,SG,{5996BA12-8879-483E-AC33-DC2C9A90E1E3},2942113.2203,14288.68690304
596,S,{5F052649-3F22-4C7F-9F7A-1C390F54616C},719840.83375,5841.09065120797
597,S,{9CB24FE7-AF3C-41CD-98F5-B5D02EE81371},140526.98715,1528.98860220658
598,SG,{D1E21083-BB95-4D50-A3EC-CB146198ED33},4380109.2965,30490.2136441002
599,S,{5B262267-2EEF-44BD-A215-77E8A16DC803},405328.15275,3035.22193660573
600,S,{86EE5003-42F0-4C8E-B893-AE273254234D},18154.5801,1023.71064719614
601,S,{13FFA68D-E3E7-48D0-9899-43D7B9C988D5},54724.86455,943.418803950909
602,SG,{F505E82A-3F1F-4369-A0AF-00F2336645DA},3195010.1377,19864.8851712904
603,S,{10049E08-0478-427F-9F7B-93C3286119B1},696302.9783,4831.09757043029
604,S,{F93C5ACF-7894-4F40-96F3-C420C071D5FD},488377.7196,5776.70900941044
605,S,{8D420E27-B14D-45E3-922E-FCC11636C751},271547.9071,2365.42677467972
606,SG,{1133BC33-3761-43D2-BAB2-5EB12FA2D8C2},134570.524,2329.01888501561
607,SG,{91972A2F-D6B2-447C-99DC-27ABFA22D9CB},434650.41385,2820.32316777723
608,S,{0D48A49E-E2D0-48FB-898E-9E8D59AB35C7},1870185.6056,8311.20911914067
609,SG,{7EE881CF-ADA3-4C46-9850-608F2F131444},345270.2369,2497.28315373749
610,SG,{04A9722C-2112-43C9-B760-8217EEF2BBDB},198199.0423,1880.5664918764
611,SG,{3925938F-EB84-490A-8689-47B5A6A5CAE1},98327.05735,1555.02997406418
612,SG,{A2B8ADD5-6959-4A47-98CA-3113194697E9},1089981.0806,5890.0799006381
614,SG,{54E49D37-3693-4ECA-9735-375AE0F79383},531044.59175,3934.07429579511
615,SG,{68B906B8-5833-4AE9-8F42-9CE20D2670C8},3863141.6412,12531.8059879924
616,SG,{6961E9DD-9965-4BC5-93FA-E77A11F1B97F},2358296.10285,7746.85339508635
617,S,{7C4153DA-19DF-4450-A313-22B1F970C339},47697.8141,818.728461004926
618,SG,{901DCB84-67C0-41D4-8FD1-62A8227554C0},155634.56,1722.14751329838
619,S,{8E7A1F0F-6098-4673-B9E9-3D7C37537CAC},38793.0677,798.818267984398
621,S,{8104207C-1707-445E-AF86-74120C3C7472},42051.9135,797.050447854211
624,SG,{0C8D9AAD-F611-4D13-B894-06886D8285AC},567686.07225,3569.92417709453
625,SG,{FF5F35DB-346B-4F49-81E0-1175FB130CD1},119534.747,1323.3955480059
626,S,{4BBDDDDF-0AC9-447B-AB74-0AAE911623E3},446288.0494,4874.35747895273
627,S,{102FF1A7-2091-4ADE-8F68-7E4114414B11},495156.08385,3327.42859215097
629,S,{77CB1208-C085-4705-9979-396DE1D1AB72},760724.16185,8295.05814078726
630,SG,{8B4C7CFD-7056-4913-866B-AD467A9AD583},161548.7795,1544.56774073515
631,SG,{DFB3BA60-C230-46F4-A25E-DF52AA61D381},368567.2874,2480.29521697482
632,SG,{0257E138-C00B-406F-A6A4-06285A293629},11333108.31615,32953.9561255955
633,S,{9884ACD1-A664-45AD-B252-06D59FD8FD09},671892.29425,6301.1916500253
634,SG,{FFCA5DF5-8F6F-4FCC-A159-914AE768D020},514046.5638,3614.70279478177
635,S,{740AE38D-4585-4489-A966-B5184FD26F43},830820.4813,4909.22290687149
636,SG,{ADC10F42-C41F-4861-9C8D-2F3D61CE6EBE},989099.2874,5477.47385530507
637,S,{A56776C4-F11B-4F76-BCDA-4F5FA438297A},454709.88215,4089.65015719309
639,S,{F65AF271-8F5E-49FE-8284-21776CA0124F},519464.02485,4258.85653901448
640,SG,{5AF82372-5F3F-4E18-9BC8-7A59D76CB613},1997939.75275,13699.5258302578
641,SG,{3778084E-8DCD-4592-9C24-307C5685B8B5},1421992.9367,8961.22818592036
642,S,{1D8DA301-E54B-450E-A996-E90F35524015},3430982.37695,13688.1905705028
643,S,{97E4A2EC-E38C-4CC6-BD4B-7D14B58807DE},322256.77035,3490.71788103161
644,S,{1F7EF4A4-43B6-4DED-A070-80C733D06602},16843421.07455,71229.2263862537
645,SG,{4B536A9E-9EF3-4BCA-B829-9013CCBD7DF3},621110.6394,3785.08738961384
